,vvs_id,Elapsed,percent_depleted,product_vends,average_daily_sales,ExpMachine,rank_ads
32395,744164,7.0,21.9477,55.0,16.4279,0,0.5861561119293078
32396,746931,7.0,13.2268,59.0,16.3972,0,0.5861561119293078
32397,749575,7.0,19.3314,77.0,16.3739,0,0.5861561119293078
32398,752306,7.0,23.8373,80.0,16.3497,0,0.5861561119293078
32399,754237,7.0,22.6745,70.0,16.3227,0,0.5861561119293078
32400,756715,7.0,31.25,113.0,16.3085,0,0.5861561119293078
32401,759479,7.0,29.0698,63.0,16.2799,0,0.5861561119293078
32402,762135,7.0,15.5524,76.0,16.257,0,0.5861561119293078
32403,763846,7.0,15.1163,33.0,16.2203,0,0.5861561119293078
32404,765656,7.0,12.3547,43.0,16.1871,0,0.5861561119293078
32405,768168,7.0,21.3663,77.0,16.1639,0,0.5861561119293078
32406,770678,7.0,25.0,78.0,16.1418,0,0.5861561119293078
32407,773402,7.0,23.9826,88.0,16.1219,0,0.5861561119293078
32408,776027,7.0,27.3256,96.0,16.1041,0,0.5861561119293078
32409,778572,7.0,26.3082,89.0,16.0843,0,0.5861561119293078
32410,781192,7.0,26.5989,113.0,16.0692,0,0.5861561119293078
32411,784402,8.0,24.7094,78.0,16.0404,0,0.5861561119293078
32412,787117,7.0,14.0989,66.0,16.0143,0,0.5861561119293078
32413,790076,7.0,16.1338,80.0,15.9936,0,0.5861561119293078
32414,792760,7.0,15.8431,50.0,15.964,0,0.5861561119293078
32415,795360,7.0,13.0814,65.0,15.9385,0,0.5861561119293078
32416,797972,7.0,14.5349,50.0,15.9078,0,0.5861561119293078
32417,800812,7.0,15.407,82.0,15.8875,0,0.5861561119293078
32418,803747,7.0,20.6396,71.0,15.8638,0,0.5861561119293078
32419,806553,7.0,19.3314,85.0,15.8447,0,0.5861561119293078
32420,809307,7.0,20.7849,74.0,15.822,0,0.5861561119293078
32421,812291,7.0,18.4594,73.0,15.7998,0,0.5861561119293078
32422,815078,7.0,19.7675,67.0,15.7756,0,0.5861561119293078
32423,817520,7.0,11.628,58.0,15.7498,0,0.5861561119293078
32424,820529,7.0,6.3954,60.0,15.7242,0,0.5861561119293078
32425,822644,7.0,5.6687,54.0,15.6973,0,0.5861561119293078
32426,825271,7.0,8.2849,66.0,15.6733,0,0.5861561119293078
32427,827935,7.0,15.9884,73.0,15.6521,0,0.5861561119293078
32428,830535,7.0,15.1163,69.0,15.6273,0,0.5861561119293078
32429,833138,7.0,18.75,74.0,15.6063,0,0.5861561119293078
32430,835197,7.0,14.0989,36.0,15.5748,0,0.5861561119293078
32431,837905,7.0,17.2966,96.0,15.5603,0,0.5861561119293078
32432,840526,7.0,21.9477,71.0,15.5387,0,0.5861561119293078
32433,843325,7.0,15.8431,80.0,15.5205,0,0.5861561119293078
32434,845796,7.0,16.4245,86.0,15.504,0,0.5861561119293078
32435,848578,7.0,12.6454,70.0,15.483,0,0.5861561119293078
32436,851140,7.0,11.4826,73.0,15.4629,0,0.5861561119293078
32437,853788,7.0,14.8256,79.0,15.4442,0,0.5861561119293078
32438,856242,7.0,24.2733,148.0,15.4443,0,0.5861561119293078
32439,858399,7.0,17.5873,43.0,15.4155,0,0.5861561119293078
32440,860955,7.0,3.3431,73.0,15.3956,0,0.5861561119293078
32441,863776,7.0,7.7035,74.0,15.3764,0,0.5861561119293078
32442,866386,7.0,15.5524,124.0,15.3708,0,0.5861561119293078
32443,869251,7.0,19.3314,82.0,15.354,0,0.5861561119293078
32444,872049,7.0,3.9245,62.0,15.3317,0,0.5861561119293078
32445,874724,7.0,4.0698,55.0,15.3078,0,0.5861561119293078
32446,877353,7.0,9.7384,71.0,15.2871,0,0.5861561119293078
32447,880231,7.0,10.9012,49.0,15.2615,0,0.5861561119293078
32448,883033,7.0,8.4303,53.0,15.237,0,0.5861561119293078
32449,885679,7.0,10.0291,46.0,15.2111,0,0.5861561119293078
32450,890104,14.0,16.4245,108.0,15.1633,0,0.5861561119293078
32451,892788,7.0,17.6871,79.0,15.1463,0,0.5861561119293078
32452,895239,7.0,20.2381,64.0,15.1251,0,0.5861561119293078
32453,897635,7.0,10.2041,43.0,15.0985,0,0.5861561119293078
32454,899594,7.0,12.5851,33.0,15.0694,0,0.5861561119293078
32455,901168,7.0,24.1497,68.0,15.0489,0,0.5861561119293078
32456,903574,7.0,19.0477,69.0,15.03,0,0.5861561119293078
32457,906093,7.0,21.0885,70.0,15.0112,0,0.5861561119293078
32458,908467,7.0,17.5171,60.0,14.9895,0,0.5861561119293078
32459,910897,7.0,18.3674,78.0,14.9732,0,0.5861561119293078
32460,913165,7.0,23.6395,100.0,14.962,0,0.5861561119293078
32461,915459,7.0,27.2109,79.0,14.945,0,0.5861561119293078
32462,917805,7.0,25.1701,78.0,14.9274,0,0.5861561119293078
32463,919931,7.0,33.3334,122.0,14.923,0,0.5861561119293078
32464,924338,13.0,34.5239,126.0,14.8869,0,0.5861561119293078
32465,928173,12.0,28.4014,99.0,14.8493,0,0.5861561119293078
32466,930770,8.0,30.1021,116.0,14.8342,0,0.5861561119293078
32467,933166,7.0,28.5715,76.0,14.8176,0,0.5861561119293078
32468,937515,14.0,20.2381,119.0,14.7757,0,0.5861561119293078
32469,937763,1.0,22.449,13.0,14.7741,0,0.5861561119293078
32470,942341,14.0,30.9524,172.0,14.7465,0,0.5861561119293078
32471,946769,13.0,30.6123,181.0,14.7267,0,0.5861561119293078
32472,948663,8.0,22.449,81.0,14.7066,0,0.5861561119293078
32473,952890,13.0,28.7415,143.0,14.6767,0,0.5861561119293078
32474,958145,16.0,30.1021,165.0,14.6379,0,0.5861561119293078
32475,961134,12.0,18.5375,100.0,14.6029,0,0.5861561119293078
32476,965726,14.0,25.6803,128.0,14.5661,0,0.5861561119293078
32477,969613,13.0,21.9388,108.0,14.5299,0,0.5861561119293078
32478,973900,14.0,25.1701,195.0,14.5107,0,0.5861561119293078
32479,978531,16.0,29.762,194.0,14.4785,0,0.5861561119293078
32480,982973,13.0,28.9116,141.0,14.4515,0,0.5861561119293078
32481,987105,13.0,22.5086,101.0,14.4149,0,0.5861561119293078
32482,992434,16.0,19.4159,157.0,14.378,0,0.5861561119293078
32483,994966,7.0,13.0585,78.0,14.3637,0,0.5861561119293078
32484,999087,13.0,24.2269,130.0,14.3353,0,0.5861561119293078
32485,1004093,15.0,36.598,187.0,14.3099,0,0.5861561119293078
32486,1007168,12.0,18.0413,90.0,14.2761,0,0.5861561119293078
32487,1011826,15.0,19.244,164.0,14.2465,0,0.5861561119293078
32488,1015076,14.0,20.7904,126.0,14.212,0,0.5861561119293078
32489,1019210,15.0,30.4124,161.0,14.182,0,0.5861561119293078
32490,1021893,8.0,22.6805,115.0,14.1723,0,0.5861561119293078
32491,1025417,12.0,25.4296,130.0,14.1484,0,0.5861561119293078
32492,1030695,15.0,33.5052,183.0,14.1254,0,0.5861561119293078
32935,633410,7.0,27.2468,53.0,7.6026,0,0.3004418262150221
32936,636177,7.0,33.3809,59.0,7.5659,0,0.3004418262150221
32937,638482,7.0,38.9444,89.0,7.6785,0,0.3004418262150221
32938,639888,3.0,27.9601,48.0,7.7691,0,0.3004418262150221
32939,640971,4.0,38.3738,73.0,7.9224,0,0.3004418262150221
32940,643665,7.0,26.8189,65.0,7.9165,0,0.3004418262150221
32941,647280,9.0,38.8018,224.0,8.4685,0,0.3004418262150221
32942,649868,7.0,36.234,29.0,8.2985,0,0.3004418262150221
32943,652295,7.0,3.2811,66.0,8.2812,0,0.3004418262150221
32944,654106,5.0,11.6976,59.0,8.3187,0,0.3004418262150221
32945,655011,2.0,11.2697,33.0,8.3657,0,0.3004418262150221
32946,657618,7.0,18.8303,90.0,8.432,0,0.3004418262150221
32947,660081,7.0,19.4009,49.0,8.3504,0,0.3004418262150221
32948,662767,7.0,13.8374,85.0,8.3909,0,0.3004418262150221
32949,664900,7.0,18.8303,84.0,8.4896,0,0.3004418262150221
32950,668029,7.0,22.254,47.0,8.4167,0,0.3004418262150221
32951,670434,7.0,29.1013,48.0,8.3439,0,0.3004418262150221
32952,673144,7.0,34.8075,52.0,8.2657,0,0.3004418262150221
32953,675910,7.0,51.07,315.0,9.0784,0,0.3004418262150221
32954,678490,7.0,58.3453,54.0,9.0132,0,0.3004418262150221
32955,681034,7.0,38.3738,112.0,9.1169,0,0.3004418262150221
32956,683709,7.0,41.0842,85.0,9.1302,0,0.3004418262150221
32957,686269,7.0,38.0885,67.0,9.1013,0,0.3004418262150221
32958,688245,7.0,46.2197,309.0,9.7939,0,0.3004418262150221
32959,691092,7.0,56.4908,96.0,9.8294,0,0.3004418262150221
32960,694035,8.0,24.1085,134.0,9.926,0,0.3004418262150221
32961,696461,7.0,34.0942,235.0,10.21,0,0.3004418262150221
32962,698898,7.0,17.6891,79.0,10.1906,0,0.3004418262150221
32963,700709,7.0,23.8232,71.0,10.1586,0,0.3004418262150221
32964,703292,7.0,33.5236,121.0,10.2343,0,0.3004418262150221
32965,705812,7.0,34.9501,125.0,10.3212,0,0.3004418262150221
32966,708264,7.0,41.9401,96.0,10.3323,0,0.3004418262150221
32967,710850,7.0,18.9729,39.0,10.2325,0,0.3004418262150221
32968,713425,7.0,1.1413,19.0,10.0881,0,0.3004418262150221
32969,716064,7.0,2.5678,28.0,9.9668,0,0.3004418262150221
32970,717172,5.0,3.2811,16.0,9.8778,0,0.3004418262150221
32971,720041,7.0,32.0971,202.0,10.1072,0,0.3004418262150221
32972,722458,7.0,44.2226,100.0,10.1686,0,0.3004418262150221
32973,725156,7.0,44.7932,79.0,10.1505,0,0.3004418262150221
32974,727851,7.0,16.1199,54.0,10.0833,0,0.3004418262150221
32975,730713,7.0,22.254,53.0,10.0164,0,0.3004418262150221
32976,733387,7.0,14.1227,83.0,10.0159,0,0.3004418262150221
32977,736149,7.0,23.6805,96.0,10.0195,0,0.3004418262150221
32978,738835,7.0,19.4009,60.0,9.9735,0,0.3004418262150221
32979,741455,7.0,17.9744,95.0,9.9851,0,0.3004418262150221
32980,744127,7.0,19.5436,45.0,9.9145,0,0.3004418262150221
32981,746910,7.0,9.7005,51.0,9.8519,0,0.3004418262150221
32982,749667,7.0,17.2611,91.0,9.8594,0,0.3004418262150221
32983,752242,7.0,22.5393,62.0,9.8156,0,0.3004418262150221
32985,754412,8.0,19.4009,112.0,9.8148,0,0.3004418262150221
32986,756620,6.0,20.2568,37.0,9.9995,0,0.3004418262150221
32987,759552,7.0,8.9872,56.0,9.9526,0,0.3004418262150221
32988,762017,7.0,-28.2453,71.0,9.9297,0,0.3004418262150221
32989,763701,7.0,-25.1069,58.0,9.8833,0,0.3004418262150221
32990,765550,7.0,-0.8559,196.0,10.106,0,0.3004418262150221
32991,768228,7.0,2.2825,46.0,10.0446,0,0.3004418262150221
32992,770639,7.0,-15.9771,79.0,10.0338,0,0.3004418262150221
32993,770852,1.0,-14.2653,12.0,10.0333,0,0.3004418262150221
32994,773219,6.0,-4.8502,92.0,10.0608,0,0.3004418262150221
32995,775851,7.0,14.5507,161.0,10.1761,0,0.3004418262150221
32996,778767,7.0,8.9872,75.0,10.1592,0,0.3004418262150221
32999,784104,7.0,61.1206,144.0,16.9143,0,0.5184094256259205
33000,784468,1.0,13.2428,43.0,18.9875,0,0.5184094256259205
33001,786664,6.0,40.7471,167.0,20.7464,0,0.5184094256259205
33002,789570,7.0,60.6113,243.0,23.2428,0,0.5184094256259205
33003,792240,7.0,55.8574,186.0,22.875,0,0.5184094256259205
33004,794932,7.0,30.051,122.0,21.1486,0,0.5184094256259205
33005,797586,7.0,20.034,105.0,19.6774,0,0.5184094256259205
33006,800320,7.0,11.7148,53.0,17.7531,0,0.5184094256259205
33007,802890,7.0,11.2055,117.0,17.2465,0,0.5184094256259205
33008,806052,7.0,35.4839,174.0,17.6024,0,0.5184094256259205
33009,808839,7.0,43.6333,143.0,17.5236,0,0.5184094256259205
33010,812214,8.0,40.7471,194.0,17.7917,0,0.5184094256259205
33011,814551,6.0,42.1053,158.0,18.0863,0,0.5184094256259205
33012,817363,7.0,34.2955,124.0,17.828,0,0.5184094256259205
33013,820091,7.0,27.3345,153.0,17.8479,0,0.5184094256259205
33014,822124,7.0,29.5416,111.0,17.5385,0,0.5184094256259205
33015,824735,7.0,26.4856,137.0,17.4553,0,0.5184094256259205
33016,827434,7.0,50.9338,266.0,18.2941,0,0.5184094256259205
33017,830077,7.0,49.0663,110.0,18.0047,0,0.5184094256259205
33018,832706,7.0,32.0883,117.0,17.7928,0,0.5184094256259205
33019,835769,9.0,37.3515,161.0,17.619,0,0.5184094256259205
33020,837563,5.0,40.5773,45.0,17.2786,0,0.5184094256259205
33021,840184,7.0,13.2428,72.0,16.8835,0,0.5184094256259205
33022,842847,7.0,20.7131,96.0,16.6482,0,0.5184094256259205
33023,845476,7.0,18.8456,69.0,16.2977,0,0.5184094256259205
33024,847991,7.0,3.905,27.0,15.7752,0,0.5184094256259205
33025,850671,7.0,1.5281,20.0,15.2608,0,0.5184094256259205
33026,853280,7.0,1.1885,19.0,14.78,0,0.5184094256259205
33027,855782,7.0,2.377,25.0,14.3601,0,0.5184094256259205
33028,857949,7.0,4.4143,28.0,13.9817,0,0.5184094256259205
33029,860401,7.0,8.489,31.0,13.6402,0,0.5184094256259205
33030,863367,7.0,15.2802,52.0,13.403,0,0.5184094256259205
33031,866061,7.0,24.1087,78.0,13.2788,0,0.5184094256259205
33032,868870,7.0,20.8829,49.0,13.0533,0,0.5184094256259205
33033,871618,7.0,20.7131,74.0,12.924,0,0.5184094256259205
33034,874299,7.0,22.9203,69.0,12.7888,0,0.5184094256259205
33035,877019,7.0,19.5247,69.0,12.6643,0,0.5184094256259205
33036,879713,7.0,18.8456,86.0,12.6016,0,0.5184094256259205
33037,882613,7.0,12.7335,36.0,12.3835,0,0.5184094256259205
33038,885327,7.0,25.2972,154.0,12.5381,0,0.5184094256259205
33039,887914,7.0,45.5009,150.0,12.6746,0,0.5184094256259205
33040,889739,7.0,25.6367,71.0,12.574,0,0.5184094256259205
33041,892353,7.0,25.3579,126.0,12.6348,0,0.5184094256259205
33042,894933,7.0,48.0573,166.0,12.8051,0,0.5184094256259205
33043,897522,7.0,40.0818,94.0,12.7706,0,0.5184094256259205
33044,899246,8.0,7.362,28.0,12.5213,0,0.5184094256259205
33045,900781,6.0,-10.2249,40.0,12.3923,0,0.5184094256259205
33046,903372,7.0,15.7465,129.0,12.4567,0,0.5184094256259205
33047,905896,7.0,31.4929,115.0,12.4857,0,0.5184094256259205
33048,908257,7.0,38.0369,125.0,12.5351,0,0.5184094256259205
33049,910674,7.0,32.9244,128.0,12.591,0,0.5184094256259205
33050,912996,7.0,32.9244,119.0,12.623,0,0.5184094256259205
33051,915299,7.0,15.951,57.0,12.5106,0,0.5184094256259205
33052,917578,7.0,16.769,75.0,12.444,0,0.5184094256259205
33053,919857,7.0,31.9019,126.0,12.4924,0,0.5184094256259205
33054,922184,7.0,33.5379,100.0,12.4837,0,0.5184094256259205
33055,924512,7.0,28.8344,104.0,12.4822,0,0.5184094256259205
33056,926862,7.0,23.3129,77.0,12.4255,0,0.5184094256259205
33057,929005,7.0,15.133,47.0,12.3084,0,0.5184094256259205
33058,931290,7.0,12.8835,43.0,12.1871,0,0.5184094256259205
33059,933601,7.0,25.3579,93.0,12.1698,0,0.5184094256259205
33060,935854,7.0,34.7649,67.0,12.1018,0,0.5184094256259205
33061,938197,7.0,16.5645,65.0,12.0323,0,0.5184094256259205
33062,940433,7.0,21.2679,63.0,11.9621,0,0.5184094256259205
33063,942766,7.0,16.769,51.0,11.8697,0,0.5184094256259205
33064,944974,7.0,18.6095,72.0,11.8198,0,0.5184094256259205
33065,947237,7.0,25.9714,92.0,11.8072,0,0.5184094256259205
33066,949020,7.0,32.7199,66.0,11.7482,0,0.5184094256259205
33067,951200,7.0,30.8794,127.0,11.7984,0,0.5184094256259205
33068,953352,7.0,54.3968,193.0,11.9539,0,0.5184094256259205
33069,955522,7.0,61.5542,236.0,12.1786,0,0.5184094256259205
33070,957729,7.0,57.6688,220.0,12.3719,0,0.5184094256259205
33071,959898,7.0,50.1023,195.0,12.522,0,0.5184094256259205
33072,961778,7.0,23.3129,80.0,12.4792,0,0.5184094256259205
33073,963945,7.0,36.6054,186.0,12.6044,0,0.5184094256259205
33074,966143,7.0,45.6033,220.0,12.7803,0,0.5184094256259205
33075,968305,7.0,28.2209,95.0,12.7567,0,0.5184094256259205
33076,970432,7.0,6.135,37.0,12.6474,0,0.5184094256259205
33077,972562,7.0,6.544,33.0,12.5352,0,0.5184094256259205
33078,974749,7.0,18.814,46.0,12.4454,0,0.5184094256259205
33079,976979,7.0,34.9694,79.0,12.4064,0,0.5184094256259205
33080,978840,7.0,11.2475,33.0,12.3022,0,0.5184094256259205
33081,981193,7.0,14.5195,73.0,12.2576,0,0.5184094256259205
33082,983454,7.0,30.6749,126.0,12.2919,0,0.5184094256259205
33083,985767,7.0,49.0798,171.0,12.3862,0,0.5184094256259205
33084,988084,7.0,58.4868,214.0,12.538,0,0.5184094256259205
33085,990411,7.0,41.3088,120.0,12.5571,0,0.5184094256259205
33086,992643,7.0,36.8099,100.0,12.5483,0,0.5184094256259205
33087,995031,7.0,14.9285,117.0,12.5623,0,0.5184094256259205
33088,997330,7.0,26.3804,114.0,12.5728,0,0.5184094256259205
33089,999613,7.0,40.4908,125.0,12.5966,0,0.5184094256259205
33090,1001858,7.0,32.5154,125.0,12.6178,0,0.5184094256259205
33091,1004177,7.0,29.4479,112.0,12.6245,0,0.5184094256259205
33092,1006432,7.0,26.5849,95.0,12.6106,0,0.5184094256259205
33093,1008102,7.0,16.769,68.0,12.5624,0,0.5184094256259205
33094,1010335,7.0,35.1739,131.0,12.5936,0,0.5184094256259205
33095,1012568,7.0,36.6054,110.0,12.5983,0,0.5184094256259205
33096,1014350,7.0,14.5195,59.0,12.5401,0,0.5184094256259205
33097,1015662,7.0,14.1105,54.0,12.4774,0,0.5184094256259205
33098,1017183,7.0,21.4724,66.0,12.4301,0,0.5184094256259205
33099,1019321,7.0,22.4949,85.0,12.4032,0,0.5184094256259205
33100,1021543,7.0,31.6974,112.0,12.4123,0,0.5184094256259205
33101,1023774,7.0,29.8569,105.0,12.4104,0,0.5184094256259205
33102,1026210,7.0,19.8365,60.0,12.3586,0,0.5184094256259205
33103,1028573,7.0,26.7894,113.0,12.3681,0,0.5184094256259205
33104,1030884,7.0,32.5154,87.0,12.3466,0,0.5184094256259205
33155,634587,7.0,7.9102,125.0,42.7658,0,0.9027982326951399
33156,635485,4.0,8.7891,102.0,42.7168,0,0.9027982326951399
33157,637142,3.0,15.3321,117.0,42.6942,0,0.9027982326951399
33158,637930,4.0,15.0391,88.0,42.6415,0,0.9027982326951399
33159,639513,3.0,18.75,119.0,42.6197,0,0.9027982326951399
33160,640396,4.0,13.2813,61.0,42.5572,0,0.9027982326951399
33161,641985,3.0,17.3829,122.0,42.5366,0,0.9027982326951399
33162,642979,4.0,18.2618,80.0,42.4813,0,0.9027982326951399
33163,644767,3.0,19.8243,107.0,42.4544,0,0.9027982326951399
33164,645866,4.0,13.1836,65.0,42.3951,0,0.9027982326951399
33165,647339,3.0,27.7344,142.0,42.3822,0,0.9027982326951399
33166,648321,4.0,22.6563,76.0,42.33,0,0.9027982326951399
33167,649937,3.0,19.5313,87.0,42.2994,0,0.9027982326951399
33168,652440,7.0,26.5625,155.0,42.2163,0,0.9027982326951399
33169,653229,4.0,13.9649,64.0,42.1593,0,0.9027982326951399
33170,655039,3.0,17.6758,101.0,42.1347,0,0.9027982326951399
33171,655926,4.0,18.2618,65.0,42.0787,0,0.9027982326951399
33172,658386,7.0,29.2969,196.0,42.0112,0,0.9027982326951399
33173,660146,3.0,28.6133,120.0,41.9932,0,0.9027982326951399
33174,661109,4.0,17.1875,67.0,41.9398,0,0.9027982326951399
33175,662730,3.0,11.2305,103.0,41.9185,0,0.9027982326951399
33176,663586,4.0,9.5704,48.0,41.8575,0,0.9027982326951399
33177,665188,3.0,14.6485,118.0,41.8407,0,0.9027982326951399
33178,666119,4.0,17.1875,83.0,41.7924,0,0.9027982326951399
33179,667993,3.0,18.75,112.0,41.7744,0,0.9027982326951399
33180,670659,7.0,31.6407,224.0,41.7193,0,0.9027982326951399
33181,671561,4.0,24.4141,79.0,41.6707,0,0.9027982326951399
33182,673168,3.0,21.5821,124.0,41.6567,0,0.9027982326951399
33183,674050,4.0,20.3125,87.0,41.6114,0,0.9027982326951399
33184,675844,3.0,23.5352,136.0,41.6012,0,0.9027982326951399
33185,676768,4.0,18.4571,87.0,41.556,0,0.9027982326951399
33186,678453,3.0,23.2422,121.0,41.5415,0,0.9027982326951399
33187,679536,4.0,22.754,93.0,41.4977,0,0.9027982326951399
33188,681088,3.0,25.7813,108.0,41.4788,0,0.9027982326951399
33189,681957,4.0,22.754,105.0,41.4397,0,0.9027982326951399
33190,683616,3.0,27.4415,152.0,41.4368,0,0.9027982326951399
33191,684509,4.0,21.9727,60.0,41.3832,0,0.9027982326951399
33192,686289,3.0,20.4102,121.0,41.3703,0,0.9027982326951399
33193,688415,7.0,31.9336,170.0,41.2984,0,0.9027982326951399
33194,689366,4.0,18.4571,75.0,41.2487,0,0.9027982326951399
33195,691068,3.0,23.4375,156.0,41.2463,0,0.9027982326951399
33196,692036,4.0,20.8008,73.0,41.1974,0,0.9027982326951399
33197,693556,3.0,20.0196,109.0,41.1794,0,0.9027982326951399
33198,694441,4.0,18.75,57.0,41.1252,0,0.9027982326951399
33199,695872,3.0,22.9493,135.0,41.1154,0,0.9027982326951399
33200,696993,4.0,27.9297,111.0,41.0767,0,0.9027982326951399
33201,698374,3.0,22.461,125.0,41.0646,0,0.9027982326951399
33202,700126,7.0,26.2696,137.0,40.9845,0,0.9027982326951399
33203,700968,4.0,10.254,73.0,40.9374,0,0.9027982326951399
33204,702727,3.0,17.4805,128.0,40.926,0,0.9027982326951399
33205,703659,4.0,15.918,59.0,40.8739,0,0.9027982326951399
33206,705120,3.0,17.3829,106.0,40.8555,0,0.9027982326951399
33207,706138,4.0,21.4844,90.0,40.8142,0,0.9027982326951399
33208,707606,3.0,24.1211,122.0,40.8013,0,0.9027982326951399
33209,708808,4.0,20.7032,63.0,40.7506,0,0.9027982326951399
33210,710310,3.0,21.0938,140.0,40.7437,0,0.9027982326951399
33211,711315,4.0,25.3907,89.0,40.7011,0,0.9027982326951399
33212,712929,3.0,22.5586,113.0,40.6853,0,0.9027982326951399
33213,713783,4.0,15.7227,53.0,40.6317,0,0.9027982326951399
33214,715526,3.0,18.5547,111.0,40.6163,0,0.9027982326951399
33215,716531,4.0,23.0469,86.0,40.5735,0,0.9027982326951399
33216,718060,3.0,21.6797,109.0,40.5573,0,0.9027982326951399
33217,719053,4.0,19.5313,79.0,40.5134,0,0.9027982326951399
33218,722818,10.0,36.8165,251.0,40.421,0,0.9027982326951399
33219,723888,4.0,19.5313,65.0,40.3733,0,0.9027982326951399
33220,725507,3.0,17.1875,115.0,40.3608,0,0.9027982326951399
33221,726549,4.0,18.9454,78.0,40.3182,0,0.9027982326951399
33222,728306,3.0,19.629,104.0,40.3005,0,0.9027982326951399
33223,729338,4.0,17.5782,56.0,40.2469,0,0.9027982326951399
33224,731201,3.0,19.7266,130.0,40.2381,0,0.9027982326951399
33225,732113,4.0,27.5391,73.0,40.1939,0,0.9027982326951399
33226,733748,3.0,26.1719,105.0,40.1765,0,0.9027982326951399
33227,734730,4.0,18.6524,72.0,40.1323,0,0.9027982326951399
33228,736591,3.0,21.6797,119.0,40.1199,0,0.9027982326951399
33229,737550,4.0,20.1172,56.0,40.0698,0,0.9027982326951399
33230,739307,3.0,22.461,95.0,40.0503,0,0.9027982326951399
33231,740240,4.0,19.7266,50.0,39.9985,0,0.9027982326951399
33232,741872,3.0,21.0938,110.0,39.9836,0,0.9027982326951399
33233,743707,5.0,25.0,100.0,39.9326,0,0.9027982326951399
33234,744560,2.0,16.4063,45.0,39.9135,0,0.9027982326951399
33235,745668,4.0,14.4532,54.0,39.8638,0,0.9027982326951399
33236,747353,3.0,18.1641,79.0,39.839,0,0.9027982326951399
33237,748583,4.0,21.3868,88.0,39.8005,0,0.9027982326951399
33238,750004,3.0,25.9766,92.0,39.7791,0,0.9027982326951399
33239,751344,4.0,18.3594,65.0,39.7327,0,0.9027982326951399
33240,753119,7.0,19.5313,76.0,39.6412,0,0.9027982326951399
33241,754529,3.0,33.1055,237.0,39.6658,0,0.9027982326951399
33242,755562,4.0,35.5469,49.0,39.6156,0,0.9027982326951399
33243,757291,3.0,23.3399,148.0,39.6129,0,0.9027982326951399
33244,758274,4.0,29.1993,104.0,39.5786,0,0.9027982326951399
33245,759942,3.0,27.9297,123.0,39.5684,0,0.9027982326951399
33246,761211,4.0,24.0235,79.0,39.5274,0,0.9027982326951399
33247,762494,3.0,18.4571,80.0,39.5037,0,0.9027982326951399
33248,764240,7.0,13.8672,57.0,39.4078,0,0.9027982326951399
33249,766085,7.0,14.6485,117.0,39.3305,0,0.9027982326951399
33250,766994,4.0,17.6758,80.0,39.2902,0,0.9027982326951399
33251,768607,3.0,21.2891,86.0,39.2688,0,0.9027982326951399
33252,769563,4.0,19.4336,79.0,39.2289,0,0.9027982326951399
33253,771062,3.0,21.1915,86.0,39.2066,0,0.9027982326951399
33254,772345,4.0,22.0704,81.0,39.1675,0,0.9027982326951399
33255,773927,3.0,29.8829,152.0,39.1666,0,0.9027982326951399
33256,774873,4.0,29.2969,114.0,39.1377,0,0.9027982326951399
33257,776270,3.0,25.3907,129.0,39.1309,0,0.9027982326951399
33258,777380,4.0,19.2383,79.0,39.0912,0,0.9027982326951399
33259,778998,3.0,27.6368,148.0,39.0877,0,0.9027982326951399
33260,780123,4.0,24.6094,73.0,39.0462,0,0.9027982326951399
33261,781639,3.0,27.7344,116.0,39.0352,0,0.9027982326951399
33262,782786,4.0,20.1172,63.0,38.9917,0,0.9027982326951399
33263,784401,3.0,17.3829,80.0,38.9683,0,0.9027982326951399
33264,786035,5.0,22.754,109.0,38.9227,0,0.9027982326951399
33265,787115,2.0,19.9219,92.0,38.9212,0,0.9027982326951399
33266,788340,4.0,24.5118,129.0,38.9017,0,0.9027982326951399
33267,790071,3.0,29.6875,129.0,38.8956,0,0.9027982326951399
33268,791122,4.0,17.2852,68.0,38.8541,0,0.9027982326951399
33269,792757,3.0,18.3594,105.0,38.8387,0,0.9027982326951399
33270,793651,4.0,17.0899,85.0,38.8042,0,0.9027982326951399
33271,795355,3.0,17.2852,104.0,38.7896,0,0.9027982326951399
33272,796600,4.0,13.4766,71.0,38.7498,0,0.9027982326951399
33273,797970,3.0,12.793,81.0,38.7278,0,0.9027982326951399
33274,799306,4.0,11.8165,60.0,38.684,0,0.9027982326951399
33275,800807,3.0,16.211,103.0,38.6715,0,0.9027982326951399
33276,801980,4.0,15.4297,41.0,38.621,0,0.9027982326951399
33277,803743,3.0,18.2618,112.0,38.6091,0,0.9027982326951399
33278,804818,4.0,20.0196,65.0,38.5678,0,0.9027982326951399
33279,806549,3.0,17.6758,98.0,38.5511,0,0.9027982326951399
33280,807668,4.0,14.1602,61.0,38.5085,0,0.9027982326951399
33281,809304,3.0,13.1836,85.0,38.4883,0,0.9027982326951399
33282,810145,4.0,15.625,70.0,38.4483,0,0.9027982326951399
33283,812287,3.0,17.9688,119.0,38.4385,0,0.9027982326951399
33284,813342,4.0,18.3594,76.0,38.401,0,0.9027982326951399
33285,815075,3.0,18.1641,111.0,38.3886,0,0.9027982326951399
33286,816208,4.0,14.2579,77.0,38.3509,0,0.9027982326951399
33287,817517,3.0,17.0899,127.0,38.3427,0,0.9027982326951399
33288,818893,4.0,12.5,81.0,38.3072,0,0.9027982326951399
33289,820523,3.0,11.8165,101.0,38.2929,0,0.9027982326951399
