cus_id,exp_id,pos_id,treatmentweek,Revenue1,Revenue0,Vends1,Vends0,Rebate0,Rebate1
93,5,17384     ,92,41.5179028,42.1720815,97.00000000000000,97.00000000000000,1.5474240000000,1.4442624000000
93,5,17389     ,90,34.2718596,35.9029634363635,79.80000000000000,82.59090909090889,1.3512606545455,1.1691648000000
93,5,17389     ,92,28.9747286,31.3228048375,67.40000000000000,70.31250000000000,0.9585432000000,1.4270688000000
93,5,23285     ,90,27.8895315,29.4557005,74.50000000000000,74.50000000000000,1.8483120000000,2.4071040000000
93,5,23285     ,91,23.9445875,26.56831502,62.50000000000000,63.60000000000000,1.3067136000000,1.8912960000000
93,5,23285     ,92,23.2376115,26.3629537,61.50000000000000,63.00000000000000,1.4442624000000,1.7193600000000
93,5,238       ,91,42.8860579999997,44.9268147111108,108.33333333333264,110.63333333333249,2.5948008000000,2.8082880000000
93,5,238       ,92,45.0069806666664,47.1209455399997,111.33333333333276,114.23666666666586,2.3217091200000,2.1778560000000
93,5,27792     ,90,39.177965,40.716358,107.00000000000000,107.00000000000000,3.6106560000000,3.6966240000000
93,5,27792     ,91,34.235,38.9389700105262,93.00000000000000,96.05789473684193,2.2039480421053,3.5246880000000
93,5,27792     ,92,37.17231,40.604560175,95.00000000000000,99.25833333333324,2.1678264000000,2.6650080000000
93,5,32039     ,90,40.486799,42.2774707,99.00000000000000,101.40000000000000,1.7709408000000,1.8053280000000
93,5,32039     ,91,37.993085,40.3331318888888,95.00000000000000,97.55555555555543,1.7480160000000,2.1492000000000
93,5,32039     ,92,43.940215,45.623624,105.00000000000000,105.00000000000000,1.2895200000000,1.7193600000000
93,5,32676     ,90,29.775739,33.6124168571428,77.00000000000000,79.65714285714270,1.7488347428571,2.3211360000000
93,5,32676     ,91,32.700837,33.6897142888888,78.00000000000000,80.15555555555537,1.8607296000000,2.1492000000000
93,5,34        ,90,42.414808,42.4942658,99.00000000000000,102.26666666666658,1.9199520000000,1.6333920000000
93,5,34        ,91,32.486394,35.5543152466666,80.00000000000000,83.34999999999985,1.4319403200000,1.6333920000000
93,5,34        ,92,45.305252,44.3364292,106.00000000000000,106.00000000000000,1.7365536000000,1.8912960000000
93,5,34181     ,92,18.885222,20.1276598666666,45.00000000000000,45.66666666666660,1.0746000000000,1.0316160000000
93,5,5160      ,91,27.4914292,27.0939644,60.60000000000000,62.03333333333324,0.7078032000000,0.5501952000000
93,5,5160      ,92,31.812614,30.3622378,70.60000000000000,71.48000000000000,1.2723264000000,0.4298400000000
93,5,5754      ,90,19.9427744,20.350921375,52.00000000000000,52.97500000000000,1.6462872000000,1.5990048000000
93,5,5754      ,91,22.355786,23.1272208333333,59.60000000000000,60.43333333333319,1.9896816000000,2.1148128000000
93,5,5754      ,92,25.452004,25.8828576,66.00000000000000,66.00000000000000,1.6333920000000,1.8225216000000
93,6,14125     ,93,36.577737,33.8224618666666,86.00000000000000,86.79999999999992,2.0575008000000,1.4614560000000
93,6,14125     ,95,25.100439,25.4853939142856,61.00000000000000,61.42857142857129,1.1053028571427,0.9456480000000
93,6,14127     ,93,35.07058,34.7263584,87.00000000000000,87.60000000000000,1.9772640000000,2.4071040000000
93,6,14127     ,94,37.237908,36.0702735,89.00000000000000,89.00000000000000,2.2351680000000,1.8912960000000
93,6,14127     ,95,25.71479,25.2531808333333,63.00000000000000,63.83333333333326,1.9199520000000,1.8912960000000
93,6,14130     ,93,35.6363836,35.54560385,87.00000000000000,87.82500000000000,1.5882588000000,0.9112608000000
93,6,14130     ,94,43.9984756,43.3024654,107.40000000000000,107.40000000000000,1.8225216000000,1.4098752000000
93,6,14130     ,95,42.3735608,42.28399098,98.60000000000000,99.68000000000000,1.5336691200000,0.7221312000000
93,6,14133     ,94,36.8714136666665,38.1235582190474,84.99999999999954,86.90476190476146,0.9472854857143,0.4584960000000
93,6,14133     ,95,31.6366036666665,32.3369335599998,72.33333333333289,73.71999999999955,0.8321702400000,0.2292480000000
93,6,14333     ,93,24.326768,25.454381225,61.00000000000000,61.77500000000000,1.3368024000000,1.5474240000000
93,6,14333     ,94,28.958098,28.4455396,68.00000000000000,68.70000000000000,1.4029977600000,1.1175840000000
93,6,14333     ,95,30.203823,29.1807675,70.00000000000000,70.00000000000000,1.2551328000000,1.0316160000000
93,6,14334     ,93,46.11602,50.727398,116.00000000000000,116.00000000000000,1.2035520000000,2.2351680000000
93,6,14334     ,94,45.342192,49.931789,114.00000000000000,115.25000000000000,1.4614560000000,2.5790400000000
93,6,14334     ,95,36.997608,37.4975040666666,87.00000000000000,88.73333333333322,1.6520184000000,1.0316160000000
93,6,17384     ,93,38.7174342,41.11084329,91.40000000000000,92.69000000000000,1.1897971200000,1.3754880000000
93,6,17384     ,95,32.1797854,34.1754400857142,78.40000000000000,79.98571428571416,1.2944324571429,1.4958432000000
93,6,17389     ,93,27.721803,29.0831233399999,65.20000000000000,66.41666666666646,1.0677225600000,1.1003904000000
93,6,17389     ,95,29.4167898,29.5739728545453,66.40000000000000,67.24242424242400,1.0714738909091,1.0660032000000
93,6,23285     ,93,27.748438,29.8726301923076,73.00000000000000,74.53846153846140,1.8714572307693,2.1492000000000
93,6,23285     ,94,31.3424,32.5504695,81.00000000000000,81.00000000000000,1.5474240000000,2.1921840000000
93,6,23285     ,95,30.4583795,32.4758563,77.50000000000000,79.19000000000000,1.5766531200000,1.9772640000000
93,6,238       ,93,33.8177259999998,37.9723006666665,88.66666666666608,89.49999999999975,1.9127880000000,2.4644160000000
93,6,238       ,95,38.1853979999998,39.9153348571427,95.33333333333274,96.42857142857094,1.9854514285714,2.0059200000000
93,6,27792     ,94,28.352137,31.5834993388888,76.00000000000000,79.30555555555536,2.1678264000000,2.6650080000000
93,6,32039     ,93,38.452811,38.4156313333333,96.00000000000000,95.99999999999989,1.9486080000000,1.9772640000000
93,6,32039     ,94,36.922424,37.1035058888887,89.00000000000000,89.77777777777747,1.6429440000000,1.3754880000000
93,6,32676     ,93,39.917601,43.707464,98.00000000000000,98.00000000000000,2.2351680000000,2.6650080000000
93,6,32676     ,94,34.893542,36.00160628,83.00000000000000,84.68000000000000,1.9463155200000,1.8053280000000
93,6,32676     ,95,27.064082,27.6726420799999,62.00000000000000,63.91999999999988,1.6322457600000,1.1175840000000
93,6,34        ,93,34.665726,34.3543842,80.00000000000000,81.75000000000000,1.5624684000000,1.2895200000000
93,6,34        ,94,41.542762,39.8336,93.00000000000000,92.99999999999989,1.4328000000000,1.2895200000000
93,6,34        ,95,30.658202,29.748268,70.00000000000000,71.02500000000000,1.2422376000000,0.6877440000000
93,6,5160      ,94,26.8894752,28.9716512666666,65.60000000000000,66.63333333333322,1.0831968000000,1.2379392000000
93,6,5160      ,95,24.9683,25.2200542,57.20000000000000,58.05000000000000,0.7758612000000,0.5501952000000
93,6,5754      ,94,24.9142968,25.4826724,66.20000000000000,67.35000000000000,2.3340312000000,2.2007808000000
93,6,5754      ,95,24.0601928,22.84842748,60.40000000000000,61.30000000000000,2.2265712000000,1.6849728000000
93,7,14125     ,112,22.3913086666665,21.1749114166665,49.66666666666639,50.27083333333291,0.8489340000000,0.3438720000000
93,7,14125     ,113,26.8836786666665,25.4684044148146,61.99999999999962,63.37037037036990,1.3404640000000,0.8596800000000
93,7,14127     ,112,37.8750756666664,37.8024664999999,86.66666666666616,90.95454545454526,1.6926578181817,0.9169920000000
